date,home_team,away_team,home_key,away_key,tournament,home_goals,away_goals,home_elo,away_elo,rating_diff,rating_sum,eafc_strength_diff,eafc_top_23_diff,eafc_attack_diff,eafc_midfield_diff,eafc_defense_diff,eafc_gk_diff,eafc_reliability_diff,home_recent_gf,away_recent_gf,home_recent_ga,away_recent_ga,home_recent_win_rate,away_recent_win_rate,home_advantage,neutral,importance,sample_weight
2024-03-24,Belize,Puerto Rico,belize,puerto rico,Friendly,3,0,1307.4063208937148,1377.1180466585429,-69.71172576482809,2684.524367552258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.8,1.3,1.4,0.3,0.6,1,0,1.0,0.41755740956235654
2024-03-24,United States,Mexico,usa,mexico,CONCACAF Nations League,2,0,1831.6755330182914,1854.1723002295817,-22.496767211290262,3685.847833247873,292.09421948504405,7.043478260869563,1.0,11.375,7.25,8.333333333333329,0.0,2.2,2.0,1.0,1.2,0.6,0.65,1,0,2.0,0.5693964675850316
2024-03-24,Jamaica,Panama,jamaica,panama,CONCACAF Nations League,1,0,1669.8079606148642,1760.9007192570652,-91.09275864220103,3430.7086798719292,31.963172165872038,0.7707509881422965,-3.6666666666666714,3.125,1.5999999999999943,-1.0,0.5217391304347826,1.6,1.8,1.2,0.9,0.65,0.7,0,1,2.0,0.5693964675850316
2024-03-24,Ecuador,Italy,ecuador,italy,Friendly,0,2,1856.2498289139362,1920.9888409800244,-64.73901206608821,3777.238669893961,-389.45895931339214,-9.391304347826093,-10.333333333333329,-9.0,-7.625,-12.0,0.0,1.3,2.1,0.5,1.2,0.8,0.7,0,1,1.0,0.41755740956235654
2024-03-25,Comoros,Angola,comoros,angola,Friendly,0,0,1432.4788485420302,1550.880028070838,-118.40117952880792,2983.3588766128682,-28.275113839040614,-0.681818181818187,-6.833333333333329,1.0750000000000028,-5.599999999999994,-2.181818181818187,-0.4782608695652174,1.5,1.2,1.3,0.5,0.55,0.6,0,1,1.0,0.41770033525309286
2024-03-25,Sweden,Albania,sweden,albania,Friendly,1,0,1750.1407637430457,1601.6960219194166,148.4447418236291,3351.8367856624623,198.33558113181994,4.782608695652172,9.666666666666657,4.625,2.125,1.6666666666666714,0.0,2.0,1.4,1.7,0.7,0.55,0.65,1,0,1.0,0.41770033525309286
2024-03-25,Montenegro,North Macedonia,montenegro,north macedonia,Friendly,1,0,1575.1223406364677,1591.2083111497768,-16.08597051330912,3166.3306517862447,-24.742704659148558,-0.5966386554621721,2.6666666666666714,-4.433333333333323,0.625,-3.6666666666666714,0.17391304347826086,1.4,1.3,1.7,2.1,0.5,0.45,0,1,1.0,0.41770033525309286
2024-03-25,Gabon,Congo,gabon,congo,Friendly,1,1,1536.2076838333764,1415.5338904404039,120.67379339297258,2951.7415742737803,187.49542154599249,4.521212121212116,15.599999999999994,0.5,2.3333333333333357,4.521212121212116,-0.17391304347826086,1.3,1.1,1.3,2.1,0.55,0.3,0,1,1.0,0.41770033525309286
2024-03-25,Cyprus,Serbia,cyprus,serbia,Friendly,0,1,1381.39164508608,1789.0432895906715,-407.65164450459156,3170.4349346767513,-483.2175976666158,-11.65217391304347,-11.833333333333336,-13.0,-7.5,-12.666666666666671,0.0,0.7,1.8,2.8,1.2,0.2,0.6,1,0,1.0,0.41770033525309286
2024-03-25,Sri Lanka,Bhutan,sri lanka,bhutan,FIFA Series,2,0,1044.2487196242737,973.3430197598809,70.90569986439277,2017.5917393841546,-88.44965562595826,-2.1328502415458956,-2.0,-3.0,-2.291666666666657,-1.9090909090909065,-0.6521739130434783,1.0,0.7,1.9,2.4,0.3,0.25,1,0,2.0,0.5695913662542175
2024-03-25,Tanzania,Mongolia,tanzania,mongolia,FIFA Series,3,0,1457.3716690461515,1149.0844425517557,308.2872264943958,2606.4561115979072,-116.09643360190921,-2.799516908212567,3.0,-2.0,-10.291666666666657,-2.575757575757578,-0.5652173913043478,0.4,0.4,1.0,1.2,0.4,0.25,0,1,2.0,0.5695913662542175
2024-03-25,Bermuda,Guinea,bermuda,guinea,FIFA Series,1,5,1405.0606646800518,1573.7126702686012,-168.6520055885494,2978.773334948653,-32.45491327611603,-0.7826086956521721,-1.8333333333333286,-3.25,3.857142857142861,7.0,-0.9565217391304348,1.3,1.5,1.7,0.9,0.4,0.6,0,1,2.0,0.5695913662542175
2024-03-25,Cape Verde,Equatorial Guinea,cabo verde,equatorial guinea,FIFA Series,1,0,1608.1421103549442,1525.5153784052916,82.6267319496526,3133.6574887602355,78.53287656936732,1.8937198067632863,5.833333333333329,1.625,-1.0,7.0,0.6086956521739131,1.2,1.3,0.7,1.2,0.65,0.5,0,1,2.0,0.5695913662542175
2024-03-25,Azerbaijan,Bulgaria,azerbaijan,bulgaria,FIFA Series,1,1,1480.44211460927,1531.0758298385379,-50.633715229267864,3011.517944447808,-9.77511078435441,-0.23571428571429465,-0.7000000000000028,-4.700000000000003,1.9166666666666714,-4.5,-0.26086956521739124,1.0,0.8,1.8,1.6,0.45,0.3,1,0,2.0,0.5695913662542175
2024-03-25,Bolivia,Andorra,bolivia,andorra,FIFA Series,1,0,1593.969682425477,1191.7367796660424,402.23290275943464,2785.7064620915194,-16.227456638058356,-0.39130434782609314,-5.5,-0.125,-1.375,3.0,0.9565217391304348,0.7,0.4,2.0,1.9,0.15,0.15,0,1,2.0,0.5695913662542175
2024-03-25,Central African Republic,Papua New Guinea,central african republic,papua new guinea,FIFA Series,4,0,1411.4897354067546,1478.2527018406083,-66.76296643385376,2889.742437247363,129.26872093465317,3.1171497584541044,2.5,2.25,3.708333333333343,3.3409090909090935,-0.5217391304347826,1.8,1.1,1.2,2.2,0.45,0.35,0,1,2.0,0.5695913662542175
2024-03-26,Malta,Belarus,malta,belarus,Friendly,0,0,1318.871921249639,1497.4499203864318,-178.57799913679287,2816.3218416360705,-44.4323217470635,-1.0714285714285694,-2.1666666666666714,0.8333333333333286,-3.5,-1.0714285714285694,0.2173913043478261,0.5,0.9,2.0,1.1,0.25,0.45,1,0,1.0,0.41784330986585194
2024-03-26,Latvia,Liechtenstein,latvia,liechtenstein,Friendly,1,1,1392.1337115700244,1094.341755647033,297.7919559229913,2486.4754672170575,264.3723143950284,6.375,5.0,-4.0,10.0,6.375,0.30434782608695654,0.6,0.1,2.2,2.8,0.15,0.0,0,1,1.0,0.41784330986585194
2024-03-26,Ivory Coast,Uruguay,cote d'ivoire,uruguay,Friendly,2,1,1696.4125601521105,1946.1509419849426,-249.73838183283215,3642.563502137053,-57.69762360198433,-1.3913043478260931,-1.1666666666666714,-2.75,0.125,-3.0,0.0,1.7,2.2,1.1,0.8,0.7,0.8,0,1,1.0,0.41784330986585194
2024-03-26,Hungary,Kosovo,hungary,kosovo,Friendly,2,0,1779.3180727274812,1548.9460383078917,230.37203441958945,3328.264111035373,46.879319176611716,1.1304347826086882,-6.666666666666671,1.5,2.75,11.0,0.0,1.8,1.0,0.8,0.9,0.8,0.5,1,0,1.0,0.41784330986585194
2024-03-26,Germany,Netherlands,germany,netherlands,Friendly,2,1,1893.4762107287888,1956.5741771826135,-63.09796645382471,3850.050387911402,54.09152212686013,1.3043478260869534,2.3333333333333286,1.375,-0.25,6.0,0.0,1.5,2.5,1.9,1.0,0.4,0.7,1,0,1.0,0.41784330986585194
2024-03-26,England,Belgium,england,belgium,Friendly,2,2,1973.194243387379,1971.1509651386411,2.0432782487378063,3944.34520852602,115.39524720396798,2.782608695652172,3.5,3.25,5.25,-2.6666666666666714,0.0,2.4,2.3,0.5,0.6,0.8,0.85,1,0,1.0,0.41784330986585194
2024-03-26,El Salvador,Honduras,el salvador,honduras,Friendly,1,1,1506.7055519418802,1582.305803390136,-75.60025144825568,3089.011355332016,-140.99856767734877,-3.4000000000000057,-0.6666666666666714,-3.5,-3.5,-7.900000000000006,-0.2608695652173913,0.7,1.3,1.6,0.9,0.25,0.5,0,1,1.0,0.41784330986585194
2024-03-26,Denmark,Faroe Islands,denmark,faroe islands,Friendly,2,0,1831.7116458007324,1314.1108748888817,517.6007709118508,3145.822520689614,709.0497025462564,17.097826086956516,13.166666666666671,22.25,13.375,18.66666666666667,0.8260869565217391,1.6,0.5,0.9,1.5,0.7,0.15,1,0,1.0,0.41784330986585194
2024-03-26,Czech Republic,Armenia,czechia,armenia,Friendly,2,1,1750.3169196600022,1494.6559435506583,255.6609761093439,3244.9728632106608,277.4694746137077,6.690821256038646,10.0,2.25,13.75,6.1111111111111,0.6086956521739131,1.6,1.1,0.8,1.5,0.7,0.35,1,0,1.0,0.41784330986585194
2024-03-26,Colombia,Romania,colombia,romania,Friendly,3,2,1961.5581603900237,1681.8157932387605,279.7423671512631,3643.373953628784,191.12337818157243,4.608695652173921,6.833333333333343,3.25,5.625,2.0,0.0,1.3,1.5,0.5,0.6,0.85,0.75,0,1,1.0,0.41784330986585194
2024-03-26,France,Chile,france,chile,Friendly,3,2,2020.3904193616484,1747.0788299139813,273.3115894476671,3767.4692492756294,481.41454692905427,11.608695652173921,14.166666666666657,10.125,11.125,9.666666666666657,0.0,3.0,1.4,0.8,0.7,0.75,0.55,1,0,1.0,0.41784330986585194
2024-03-26,Morocco,Mauritania,morocco,mauritania,Friendly,0,0,1821.9591513650785,1487.6203312631465,334.338820101932,3309.579482628225,540.0136958998191,13.021739130434781,12.666666666666671,12.875,14.25,2.0,0.7391304347826086,1.6,0.6,0.5,1.2,0.8,0.3,1,0,1.0,0.41784330986585194
2024-03-26,Peru,Dominican Republic,peru,dominican republic,Friendly,4,1,1777.5891578806786,1419.5572178599155,358.03194002076316,3197.146375740594,273.06201725522305,6.584541062801932,4.0,-1.625,9.125,17.0,0.6086956521739131,0.5,1.9,1.2,1.2,0.35,0.6,1,0,1.0,0.41784330986585194
2024-03-26,Norway,Slovakia,norway,slovakia,Friendly,1,1,1726.1114540836552,1667.2313076057558,58.880146477899416,3393.342761689411,109.98609499128224,2.652173913043484,8.666666666666657,3.125,0.0,-4.333333333333329,0.0,2.3,1.7,1.1,1.0,0.6,0.7,1,0,1.0,0.41784330986585194
2024-03-26,Republic of Ireland,Switzerland,republic of ireland,switzerland,Friendly,0,1,1648.9290134230366,1805.796423764908,-156.8674103418714,3454.7254371879444,-187.517276706448,-4.521739130434781,-3.0,-5.75,-2.375,-8.666666666666657,0.0,1.0,1.7,1.1,1.1,0.3,0.6,1,0,1.0,0.41784330986585194
2024-03-26,Scotland,Northern Ireland,scotland,northern ireland,Friendly,0,1,1747.4087580460907,1537.2736439894663,210.1351140566244,3284.682402035557,263.24540768405245,6.34782608695653,9.5,8.0,3.875,2.333333333333343,0.0,1.6,0.8,1.9,1.4,0.5,0.25,1,0,1.0,0.41784330986585194
2024-03-26,Senegal,Benin,senegal,benin,Friendly,1,0,1797.1274964986883,1480.0080333667495,317.1194631319388,3277.135529865438,487.0240381125807,11.74396135265701,4.0,16.208333333333336,11.833333333333336,10.222222222222229,0.6086956521739131,1.8,1.1,0.3,1.6,0.8,0.3,0,1,1.0,0.41784330986585194
2024-03-26,Tonga,Cook Islands,tonga,cook islands,Oceania Nations Cup qualification,0,1,1179.7121129982318,1249.8740647049774,-70.16195170674564,2429.586177703209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.4,5.1,3.2,0.1,0.2,1,0,3.0,0.7217293534046533
2024-03-26,Spain,Brazil,spain,brazil,Friendly,3,3,1983.3931640454205,2017.3429191089267,-33.949755063506245,4000.7360831543474,43.273217701487965,1.0434782608695627,-1.0,3.125,0.0,0.6666666666666714,0.0,2.4,1.6,0.7,1.4,0.75,0.45,1,0,1.0,0.41784330986585194
2024-03-26,Finland,Estonia,finland,estonia,Friendly,2,1,1632.330533134648,1446.5444592688784,185.7860738657696,3078.8749924035264,174.63834286671954,4.211180124223603,3.9285714285714306,6.5,0.3333333333333286,5.5,0.6956521739130435,1.8,0.4,1.1,2.8,0.6,0.1,1,0,1.0,0.41784330986585194
2024-03-26,Liberia,Djibouti,liberia,djibouti,African Cup of Nations qualification,0,0,1404.7249959374599,1118.5590666688868,286.1659292685731,2523.2840626063467,-123.00812809589638,-2.9661835748792242,0.0,-6.75,5.708333333333343,-2.742424242424235,-0.43478260869565216,1.1,1.1,1.7,2.8,0.3,0.25,1,0,3.0,0.7217293534046533
2024-03-26,Eswatini,Somalia,eswatini,somalia,African Cup of Nations qualification,2,2,1380.8694909152944,1081.6181645259428,299.25132638935156,2462.487655441237,254.3303234816624,6.132850241545896,6.0,7.0,6.291666666666657,5.9090909090909065,0.6521739130434783,0.7,0.4,1.1,2.3,0.3,0.0,0,1,3.0,0.7217293534046533
2024-03-26,Mauritius,Chad,mauritius,chad,African Cup of Nations qualification,1,2,1258.4815855929096,1328.1906646097607,-69.70907901685109,2586.6722502026705,-160.37134615759783,-3.8671497584541044,-4.0,-3.0,-3.708333333333343,-4.0909090909090935,0.6521739130434783,0.6,0.5,1.0,1.8,0.4,0.2,1,0,3.0,0.7217293534046533
2024-03-26,South Sudan,São Tomé and Príncipe,south sudan,sao tome and principe,African Cup of Nations qualification,0,0,1313.5832442598078,1236.139906834089,77.44333742571871,2549.723151093897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,2.0,3.6,0.3,0.15,0,1,3.0,0.7217293534046533
2024-03-26,Austria,Turkey,austria,turkiye,Friendly,6,1,1790.7682887065064,1757.2088266786573,33.55946202784912,3547.9771153851634,-52.28847138929791,-1.2608695652173907,-4.166666666666657,-2.25,1.625,-6.0,0.0,1.8,1.7,0.7,1.3,0.8,0.6,1,0,1.0,0.41784330986585194
2024-03-26,Nicaragua,Cuba,nicaragua,cuba,Friendly,0,1,1467.3177752501274,1436.6793383183228,30.638436931804563,2903.99711356845,150.65490607184734,3.6328502415458956,3.5,5.0,3.791666666666657,2.9090909090909065,0.6086956521739131,2.0,0.4,1.2,2.6,0.55,0.2,1,0,1.0,0.41784330986585194
2024-03-26,Argentina,Costa Rica,argentina,costa rica,Friendly,3,1,2075.1783891874857,1690.0777996164347,385.10058957105093,3765.2561888039204,649.0982655223204,15.652173913043484,19.33333333333333,15.875,12.875,11.0,0.4782608695652174,2.2,1.7,0.2,2.0,0.9,0.45,0,1,1.0,0.41784330986585194
2024-03-26,Slovenia,Portugal,slovenia,portugal,Friendly,2,0,1694.813605516995,1980.4594218441132,-285.64581632711815,3675.2730273611082,-445.35353217781426,-10.73913043478261,-9.166666666666671,-11.625,-11.875,-4.666666666666671,0.0,1.9,3.7,1.0,0.4,0.7,1.0,1,0,1.0,0.41784330986585194
2024-03-26,British Virgin Islands,United States Virgin Islands,british virgin islands,united states virgin islands,FIFA World Cup qualification,0,0,1072.474325456289,1063.8582487153828,8.616076740906237,2136.3325741716717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.0,2.6,2.1,0.35,0.2,1,0,3.0,0.7217293534046533
2024-03-26,Turks and Caicos Islands,Anguilla,turks and caicos islands,anguilla,FIFA World Cup qualification,1,1,1166.9743126749963,1008.5513692657363,158.42294340926003,2175.5256819407327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.2,2.2,3.7,0.4,0.15,1,0,3.0,0.7217293534046533
2024-03-26,Algeria,South Africa,algeria,south africa,FIFA Series,3,3,1781.5702836776402,1628.0087968612443,153.56148681639593,3409.579080538884,420.88355788232957,10.149068322981364,10.666666666666671,12.599999999999994,5.958333333333329,10.149068322981364,0.3913043478260869,2.4,0.8,0.9,0.6,0.75,0.5,1,0,2.0,0.5697863316352526
2024-03-26,Egypt,Croatia,egypt,croatia,FIFA Series,2,4,1740.7745741836025,1887.0908077718561,-146.31623358825368,3627.8653819554584,-255.43218782128315,-6.159420289855063,-7.666666666666671,10.625,-6.125,-4.333333333333329,-0.6086956521739131,2.0,1.6,0.8,0.5,0.75,0.7,1,0,2.0,0.5697863316352526
2024-03-26,New Zealand,Tunisia,new zealand,tunisia,FIFA Series,0,0,1650.3055376108914,1752.2841498696196,-101.97861225872816,3402.589687480511,-73.925080240042,-1.782608695652172,3.766666666666673,-4.875,-1.5,-3.4492753623188435,0.0,0.5,1.1,1.5,0.7,0.25,0.6,0,1,2.0,0.5697863316352526
2024-03-26,Cambodia,Guyana,cambodia,guyana,FIFA Series,1,4,1120.6355142034722,1450.1249426318368,-329.4894284283646,2570.760456835309,212.8601565177362,5.132850241545896,5.0,6.25,4.791666666666657,4.9090909090909065,0.43478260869565216,1.5,2.1,1.3,1.1,0.4,0.6,0,1,2.0,0.5697863316352526
2024-03-26,Brunei,Vanuatu,brunei,vanuatu,FIFA Series,3,2,973.523581834557,1485.9898980088155,-512.4663161742585,2459.513479843373,46.97948866203228,1.1328502415458956,1.0,2.0,1.2916666666666572,0.9090909090909065,0.6521739130434783,0.8,1.2,4.9,2.0,0.1,0.35,0,1,2.0,0.5697863316352526
2024-03-26,Lithuania,Gibraltar,lithuania,gibraltar,UEFA Nations League,1,0,1373.1104814038829,1219.5944873769204,153.51599402696252,2592.704968780803,308.2686360443213,11.857142857142854,11.857142857142854,16.0,8.333333333333336,14.0,0.26086956521739135,0.9,0.0,1.3,4.4,0.4,0.0,1,0,2.0,0.5697863316352526
2024-03-26,Wales,Poland,wales,poland,UEFA Euro qualification,0,0,1740.5667374650143,1748.953300619225,-8.386563154210762,3489.5200380842393,-165.88066785570413,-4.0,-5.5,-2.625,-0.125,-10.666666666666671,0.0,1.7,1.7,1.0,0.8,0.65,0.7,1,0,3.0,0.7217293534046533
2024-03-26,Ukraine,Iceland,ukraine,iceland,UEFA Euro qualification,2,1,1817.2975144226066,1588.1545435178286,229.14297090477794,3405.452057940435,283.0789657972339,6.826086956521735,3.6666666666666714,6.375,7.875,10.0,0.0,1.6,1.6,1.2,1.2,0.65,0.55,0,1,3.0,0.7217293534046533
2024-03-26,Georgia,Greece,georgia,greece,UEFA Euro qualification,0,0,1636.015573157855,1717.685064097163,-81.66949093930793,3353.7006372550177,-182.10812449376226,-4.391304347826093,-2.3333333333333286,-4.25,-6.875,-6.333333333333343,0.0,2.2,1.8,1.8,0.8,0.5,0.6,1,0,3.0,0.7217293534046533
2024-03-26,India,Afghanistan,india,afghanistan,FIFA World Cup qualification,1,2,1405.831274467159,1300.5707897783261,105.26048468883278,2706.4020642454852,160.47151564301794,3.8695652173913047,0.5,3.5,3.625,5.666666666666671,0.9565217391304348,0.4,0.8,1.3,2.3,0.3,0.4,1,0,3.0,0.7217293534046533
2024-03-26,Kuwait,Qatar,kuwait,qatar,FIFA World Cup qualification,1,2,1467.7216166556918,1713.4717465185265,-245.75012986283468,3181.1933631742186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.1,1.6,0.7,0.35,0.85,1,0,3.0,0.7217293534046533
2024-03-26,Syria,Myanmar,syria,myanmar,FIFA World Cup qualification,7,0,1542.132757104444,1193.2723668995177,348.86039020492626,2735.4051240039616,-158.94893946463253,-3.8328502415458985,-1.5,-9.0,-2.291666666666657,-3.6090909090909093,-0.2608695652173913,0.8,1.1,1.3,1.8,0.45,0.5,0,1,3.0,0.7217293534046533
2024-03-26,Thailand,South Korea,thailand,korea republic,FIFA World Cup qualification,0,3,1546.3105918599051,1798.8274771168478,-252.51688525694271,3345.138068976753,-463.3840395534344,-11.173913043478265,-13.0,-10.75,-8.75,-11.333333333333329,-0.9565217391304348,0.9,2.1,2.0,1.1,0.4,0.7,1,0,3.0,0.7217293534046533
2024-03-26,China,Singapore,china,singapore,FIFA World Cup qualification,4,1,1553.0528284140082,1349.6049773267393,203.44785108726887,2902.657805740748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.3,1.2,1.7,0.35,0.55,1,0,3.0,0.7217293534046533
2024-03-26,Kyrgyzstan,Taiwan,kyrgyzstan,taiwan,FIFA World Cup qualification,5,1,1434.038652597084,1206.3417419825305,227.69691061455342,2640.3803945796144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.4,1.4,0.4,0.5,1,0,3.0,0.7217293534046533
2024-03-26,Malaysia,Oman,malaysia,oman,FIFA World Cup qualification,0,2,1475.311303529617,1632.187111365742,-156.8758078361252,3107.498414895359,98.16609571170875,2.3671497584541044,2.5,0.0,3.708333333333343,2.5909090909090935,-0.6086956521739131,2.3,1.1,1.8,0.9,0.5,0.6,1,0,3.0,0.7217293534046533
2024-03-26,Uzbekistan,Hong Kong,uzbekistan,hong kong,FIFA World Cup qualification,3,0,1727.0244794275739,1299.727237995653,427.29724143192084,3026.751717423227,441.36106268749836,10.642857142857146,13.5,10.642857142857146,10.700000000000003,10.642857142857146,-0.13043478260869568,1.7,0.6,0.7,2.2,0.8,0.15,1,0,3.0,0.7217293534046533
2024-03-26,Turkmenistan,Iran,turkmenistan,ir iran,FIFA World Cup qualification,0,1,1387.4204928405484,1852.5074810082353,-465.08698816768697,3239.927973848784,-77.43101222974587,-1.8671497584541044,-9.0,-0.6666666666666714,1.2916666666666572,0.9090909090909065,0.43478260869565216,0.5,2.6,2.1,1.0,0.15,0.8,1,0,3.0,0.7217293534046533
2024-03-26,Philippines,Iraq,philippines,iraq,FIFA World Cup qualification,0,5,1309.3290346920876,1709.120930927112,-399.7918962350245,3018.4499656191997,78.10214778206091,1.88333333333334,-1.0,3.4583333333333286,-1.5833333333333286,1.88333333333334,-0.4782608695652174,0.8,1.9,1.4,1.1,0.4,0.7,1,0,3.0,0.7217293534046533
2024-03-26,Vietnam,Indonesia,vietnam,indonesia,FIFA World Cup qualification,0,3,1481.7747161795603,1448.3985208799977,33.376195299562596,2930.1732370595582,44.01733387889476,1.0614216701173262,7.0,5.666666666666671,-0.1369047619047734,-6.0909090909090935,0.08695652173913038,0.7,0.7,2.2,2.7,0.1,0.25,1,0,3.0,0.7217293534046533
2024-03-26,Tajikistan,Saudi Arabia,tajikistan,saudi arabia,FIFA World Cup qualification,1,1,1488.7208462133462,1687.252600783659,-198.53175457031284,3175.9734469970053,-385.85285783826794,-9.304347826086953,-4.166666666666671,-10.75,-9.375,-5.0,-0.9565217391304348,1.4,1.5,0.8,0.2,0.55,0.85,1,0,3.0,0.7217293534046533
2024-03-26,Jordan,Pakistan,jordan,pakistan,FIFA World Cup qualification,7,0,1668.4737693153818,1108.1537440082836,560.3200253070981,2776.6275133236654,248.82100178355608,6.0,6.0,6.0,6.0,6.0,0.043478260869565216,1.9,0.3,1.5,2.6,0.65,0.15,1,0,3.0,0.7217293534046533
2024-03-26,Bahrain,Nepal,bahrain,nepal,FIFA World Cup qualification,3,0,1593.0483936849469,1178.4241700053913,414.6242236795556,2771.472563690338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.4,1.3,1.8,0.5,0.3,1,0,3.0,0.7217293534046533
2024-03-26,Yemen,United Arab Emirates,yemen,united arab emirates,FIFA World Cup qualification,0,3,1298.7480043975067,1613.7810692129199,-315.0330648154131,2912.5290736104266,134.06683928627672,3.23285024154589,7.5,4.75,-3.208333333333343,3.9090909090909065,0.2608695652173913,0.9,1.7,2.2,0.8,0.25,0.7,0,1,3.0,0.7217293534046533
2024-03-26,Bangladesh,Palestine,bangladesh,palestine,FIFA World Cup qualification,0,1,1188.0122606144876,1532.1680650696098,-344.1558044551223,2720.1803256840976,138.23388987975318,3.3333333333333286,3.0,3.5,3.3333333333333286,3.3333333333333286,-0.08695652173913043,1.1,1.1,1.9,1.1,0.5,0.35,1,0,3.0,0.7217293534046533
2024-03-26,Australia,Lebanon,australia,lebanon,FIFA World Cup qualification,5,0,1811.9946586572196,1438.2099352236162,373.7847234336034,3250.204593880836,324.5491327611601,7.826086956521735,7.833333333333329,7.75,7.75,5.666666666666671,0.9130434782608696,2.3,0.6,0.3,1.4,0.85,0.25,1,0,3.0,0.7217293534046533
2024-04-06,Northern Mariana Islands,Guam,northern mariana islands,guam,Marianas Cup,2,2,1098.544756806065,1087.527803726377,11.016953079687937,2186.072560532442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,4.9,3.3,0.15,0.0,1,0,2.0,0.5719353603450248
2024-04-07,Northern Mariana Islands,Guam,northern mariana islands,guam,Marianas Cup,2,1,1096.3271204630316,1089.7454400694103,6.581680393621355,2186.072560532442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.5,4.6,2.8,0.2,0.05,1,0,2.0,0.5721311280516009
2024-04-14,Trinidad and Tobago,Guyana,trinidad and tobago,guyana,Friendly,2,1,1545.1998462195588,1454.1044798343373,91.0953663852215,2999.304326053896,-160.69689698521347,-3.875,-5.5,-2.950000000000003,-4.375,-4.0,0.08695652173913043,1.2,2.5,2.2,1.2,0.45,0.65,1,0,1.0,0.42056914499846826
2024-04-16,Trinidad and Tobago,Guyana,trinidad and tobago,guyana,Friendly,2,0,1550.5152669933386,1448.7890590605575,101.72620793278111,2999.304326053896,-160.69689698521347,-3.875,-5.5,-2.950000000000003,-4.375,-4.0,0.08695652173913043,1.4,2.5,1.7,1.3,0.55,0.6,1,0,1.0,0.420857107428166
2024-04-26,Grenada,Saint Vincent and the Grenadines,grenada,saint vincent and the grenadines,Friendly,0,3,1298.1852588168867,1300.0529026362212,-1.8676438193344893,2598.2381614531078,-218.78446608401168,-5.2757073844030415,-5.142857142857146,-6.0,-5.624999999999993,-5.051948051948052,-0.3913043478260869,1.0,1.9,2.6,2.5,0.3,0.45,1,0,1.0,0.4222998797831882
2024-04-26,Guatemala,Nicaragua,guatemala,nicaragua,Friendly,1,1,1594.574185407366,1456.0217228009108,138.55246260645526,3050.595908208277,-74.62626663798324,-1.799516908212567,-1.6666666666666714,-3.0,1.7083333333333428,-4.9090909090909065,-0.5652173913043478,0.5,1.8,1.1,1.0,0.3,0.55,0,1,1.0,0.4222998797831882
2024-05-21,Galicia,Panama,galicia,panama,Friendly,0,2,1530.3359331705478,1747.0809895320708,-216.74505636152298,3277.4169227026186,35.669443126416354,0.8601229688186294,0.0,3.0,1.8916666666666515,-2.0909090909090935,0.21739130434782605,1.7,1.7,2.0,0.9,0.55,0.65,1,0,1.0,0.4259284868690697
2024-05-21,Basque Country,Uruguay,basque country,uruguay,Friendly,1,1,1734.4961371648565,1931.6054259353614,-197.10928877050492,3666.101563100218,-405.58624646603016,-9.780193236714979,-8.166666666666671,-10.625,-8.708333333333343,-7.0909090909090935,-0.30434782608695654,2.4,2.2,0.9,0.9,0.75,0.75,1,0,1.0,0.4259284868690697
2024-05-31,Bolivia,Mexico,bolivia,mexico,Friendly,0,1,1595.9464347677556,1843.3869844993267,-247.44054973157108,3439.3334192670823,-140.63795752983629,-3.391304347826093,-14.166666666666671,0.5,-3.875,5.333333333333329,0.0,0.8,1.7,1.9,1.4,0.25,0.55,0,1,1.0,0.42738864480682304
2024-05-31,Costa Rica,Uruguay,costa rica,uruguay,Friendly,0,0,1688.1348952395306,1928.2273050046772,-240.0924097651466,3616.362200244208,-494.0359020919884,-11.913043478260875,-12.5,-13.125,-10.75,-5.0,-0.4782608695652174,1.7,2.1,2.1,0.9,0.45,0.7,1,0,1.0,0.42738864480682304
2024-06-01,Greenland,Turkmenistan,greenland,turkmenistan,Friendly,0,5,1480.7274869262521,1385.1190295095205,95.60845741673165,2865.8465164357726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.5,1.8,2.1,0.65,0.15,0,1,1.0,0.4275349356302476
2024-06-02,Indonesia,Tanzania,indonesia,tanzania,Friendly,0,0,1471.1505192709417,1461.7929038209197,9.357615450021967,2932.9434230918614,72.07909972301445,1.7380952380952408,-10.0,-3.6666666666666714,10.42857142857143,8.666666666666671,0.4782608695652174,0.9,0.6,2.2,1.0,0.35,0.4,1,0,1.0,0.42768127652754573
